GraphID;Nodes;Average connectivity;Connectivity variance;Connectivity Standard dev;Edges;Hamiltonian;cost (Iterations);cost (seconds);cost (iterations / nodes);path;Connectivity map
1565;16;10;3.25;1.802775638;[[15,13],[6,10],[11,13],[2,13],[8,11],[2,14],[7,14],[7,1],[3,9],[15,12],[9,10],[14,5],[2,15],[5,1],[4,1],[6,0],[7,8],[8,5],[4,0],[10,1],[9,11],[3,15],[4,12],[7,3],[4,6],[5,12],[14,0],[7,13],[11,1],[5,15],[6,9],[3,5],[4,10],[8,6],[8,1],[7,5],[14,1],[3,1],[9,13],[5,13],[2,0],[9,0],[6,15],[2,12],[7,10],[4,9],[4,11],[2,8],[6,1],[3,4],[2,9],[14,8],[3,12],[6,11],[5,6],[12,0],[11,12],[2,1],[13,1],[3,0],[15,0],[8,0],[4,5],[10,0],[2,4],[2,10],[0,1],[7,0],[12,1],[3,10],[4,14],[0,13],[3,8],[7,11],[2,6],[14,9],[3,13],[5,0],[10,12],[2,11]];TRUE;45;0.001;2.8125;[0, 1, 2, 4, 3, 5, 7, 11, 9, 13, 15, 12, 10, 6, 8, 14, 0];{0:"14",1:"13",2:"12",3:"11",4:"11",5:"11",6:"10",7:"9",8:"9",9:"9",10:"9",11:"9",12:"9",13:"9",14:"8",15:"7"}
1566;16;10;2.25;1.5;[[8,5],[7,9],[5,11],[7,13],[15,0],[2,8],[10,4],[3,5],[0,4],[13,1],[3,6],[8,11],[12,9],[12,6],[14,2],[1,5],[12,8],[7,5],[5,6],[0,9],[8,4],[7,8],[8,0],[7,0],[3,15],[13,4],[13,5],[4,11],[3,9],[15,6],[12,3],[2,5],[7,4],[7,6],[2,6],[14,9],[2,4],[9,4],[1,0],[10,13],[10,2],[10,0],[13,0],[12,10],[1,9],[14,8],[12,2],[3,0],[14,0],[2,9],[4,6],[10,1],[11,6],[7,15],[1,6],[10,3],[7,11],[3,4],[3,11],[13,11],[8,6],[12,11],[15,5],[13,9],[0,5],[0,11],[14,6],[12,1],[10,14],[15,9],[14,4],[1,15],[3,1],[2,1],[2,0],[7,1],[14,5],[10,15],[8,1],[2,3]];TRUE;97;0.001;6.0625;[0, 1, 6, 4, 2, 5, 11, 7, 9, 14, 8, 12, 3, 15, 10, 13, 0];{0:"13",1:"12",2:"11",3:"11",4:"11",5:"11",6:"11",7:"10",8:"10",9:"10",10:"9",11:"9",12:"8",13:"8",14:"8",15:"8"}
1567;16;10;2.75;1.658312395;[[8,15],[12,1],[0,5],[3,4],[12,10],[9,2],[3,5],[9,10],[4,9],[8,4],[5,1],[10,13],[3,13],[3,6],[0,12],[8,1],[7,9],[10,5],[7,3],[0,9],[4,5],[0,15],[3,2],[15,1],[14,2],[11,14],[13,2],[7,6],[11,10],[12,5],[12,13],[14,4],[11,4],[8,12],[12,9],[14,0],[2,6],[14,1],[5,6],[15,2],[11,1],[5,13],[11,5],[9,13],[1,6],[1,2],[11,8],[11,3],[7,1],[0,10],[7,2],[8,2],[4,13],[5,2],[8,10],[0,6],[7,4],[14,10],[3,9],[10,2],[4,15],[8,6],[0,4],[7,10],[11,6],[8,5],[7,14],[3,1],[12,6],[4,6],[13,6],[3,0],[0,2],[3,12],[7,13],[11,0],[7,8],[0,1],[9,15],[9,1]];TRUE;28;0;1.75;[0, 2, 1, 5, 4, 7, 10, 12, 6, 3, 13, 9, 15, 8, 11, 14, 0];{0:"12",1:"12",2:"12",3:"11",4:"11",5:"11",6:"11",7:"10",8:"10",9:"10",10:"10",11:"9",12:"9",13:"9",14:"7",15:"6"}
1568;16;10.125;4;2;[[8,6],[4,0],[10,0],[7,3],[1,9],[2,5],[7,2],[11,3],[3,5],[12,8],[5,10],[14,8],[8,13],[4,5],[2,0],[3,9],[3,10],[11,2],[12,6],[10,13],[9,13],[9,0],[11,1],[12,1],[4,15],[5,13],[11,0],[1,6],[11,14],[3,1],[7,6],[4,3],[7,1],[10,6],[2,9],[1,8],[11,6],[1,10],[12,10],[9,6],[2,8],[3,14],[9,10],[11,13],[6,0],[14,9],[2,3],[14,0],[4,12],[7,4],[7,15],[9,15],[2,13],[12,5],[2,1],[12,0],[4,14],[15,0],[1,0],[1,15],[11,7],[4,6],[4,2],[8,0],[3,15],[4,13],[1,5],[14,6],[7,0],[8,9],[5,0],[7,10],[3,8],[6,13],[2,12],[3,0],[2,10],[8,5],[4,1],[7,5],[11,5]];TRUE;35;0.001;2.1875;[0, 1, 3, 2, 5, 4, 6, 9, 13, 10, 12, 8, 14, 11, 7, 15, 0];{0:"14",1:"13",2:"12",3:"12",4:"11",5:"11",6:"11",7:"10",8:"10",9:"10",10:"10",11:"9",12:"8",13:"8",14:"7",15:"6"}
1569;16;10.125;1.1875;1.089724736;[[3,14],[4,5],[4,12],[10,1],[4,11],[11,7],[3,1],[7,14],[3,5],[9,11],[11,1],[14,15],[8,6],[10,13],[14,1],[12,7],[1,5],[1,2],[1,15],[13,5],[0,8],[10,5],[3,8],[15,2],[1,6],[3,12],[4,14],[13,7],[4,6],[0,14],[3,11],[4,1],[15,6],[13,8],[12,2],[9,2],[13,2],[8,2],[10,15],[7,2],[0,2],[15,5],[7,8],[13,15],[9,4],[9,5],[9,0],[0,5],[9,7],[4,7],[1,8],[9,6],[9,10],[7,5],[14,2],[9,3],[11,12],[0,10],[0,13],[12,1],[11,5],[3,2],[12,8],[3,13],[0,6],[3,6],[5,8],[7,6],[13,6],[10,4],[0,1],[6,2],[12,6],[10,14],[0,4],[10,2],[0,11],[4,8],[11,14],[12,15],[0,3]];TRUE;30;0;1.875;[0, 2, 1, 5, 4, 6, 3, 14, 7, 12, 11, 9, 10, 15, 13, 8, 0];{0:"12",1:"12",2:"12",3:"11",4:"11",5:"11",6:"11",7:"10",8:"10",9:"9",10:"9",11:"9",12:"9",13:"9",14:"9",15:"8"}
1570;16;10.125;3.1875;1.785357107;[[8,4],[7,15],[8,3],[15,1],[9,10],[13,3],[0,3],[0,10],[0,1],[7,12],[0,4],[11,13],[9,13],[15,2],[13,1],[2,1],[9,3],[14,1],[9,4],[8,14],[7,1],[7,3],[6,13],[0,14],[15,10],[6,4],[6,2],[2,9],[7,14],[7,10],[2,13],[15,8],[4,1],[11,1],[4,3],[4,10],[5,1],[0,5],[4,5],[2,4],[13,14],[0,11],[2,5],[9,5],[6,12],[6,1],[12,5],[5,3],[4,14],[6,5],[8,10],[7,5],[15,12],[6,3],[9,1],[10,1],[0,2],[5,14],[0,9],[11,10],[2,12],[6,9],[7,11],[1,3],[8,2],[2,10],[0,13],[0,7],[0,8],[11,5],[11,12],[12,4],[12,13],[10,3],[8,9],[7,8],[6,8],[0,12],[2,3],[11,3],[6,11]];TRUE;86;0.001;5.375;[0, 1, 2, 3, 8, 4, 5, 12, 7, 15, 10, 9, 6, 11, 13, 14, 0];{0:"13",1:"13",2:"12",3:"12",4:"11",5:"11",6:"10",7:"10",8:"10",9:"10",10:"10",11:"9",12:"9",13:"9",14:"7",15:"6"}
1571;16;10.125;3.9375;1.984313483;[[13,3],[0,8],[4,8],[8,6],[8,2],[0,7],[7,10],[0,14],[11,10],[3,2],[13,1],[7,12],[14,10],[1,12],[0,5],[1,9],[12,9],[1,4],[0,2],[3,9],[14,4],[11,6],[11,5],[14,5],[7,8],[5,9],[7,1],[14,8],[4,15],[13,6],[11,2],[6,10],[3,5],[14,2],[7,3],[10,15],[13,12],[8,9],[1,11],[5,8],[1,2],[3,4],[2,9],[7,15],[6,9],[2,10],[0,11],[1,6],[7,14],[0,1],[3,15],[0,9],[0,6],[7,11],[13,9],[6,2],[0,15],[12,5],[0,10],[1,5],[5,6],[1,10],[7,4],[1,15],[3,12],[11,8],[5,2],[9,10],[4,2],[0,4],[13,4],[8,10],[4,5],[2,15],[3,6],[1,3],[4,6],[0,13],[0,3],[12,2],[12,11]];TRUE;250;0.002;15.625;[0, 2, 1, 4, 8, 6, 3, 7, 11, 12, 13, 9, 5, 14, 10, 15, 0];{0:"14",1:"13",2:"13",3:"11",4:"11",5:"11",6:"11",7:"10",8:"10",9:"10",10:"10",11:"9",12:"8",13:"7",14:"7",15:"7"}
1572;16;10.125;2.75;1.658312395;[[8,2],[6,2],[7,2],[0,6],[6,10],[4,11],[7,0],[7,4],[9,1],[1,6],[10,11],[4,5],[14,3],[0,5],[13,2],[5,3],[0,3],[14,12],[8,11],[8,14],[13,0],[8,5],[12,2],[4,9],[15,0],[7,8],[13,15],[12,3],[0,4],[13,5],[9,12],[1,14],[7,12],[15,8],[0,10],[5,14],[4,6],[1,3],[8,3],[15,4],[0,1],[9,14],[15,11],[4,2],[6,3],[9,11],[7,9],[5,2],[7,1],[13,11],[10,3],[10,2],[4,12],[5,6],[15,1],[11,2],[13,10],[13,1],[5,10],[7,6],[10,12],[14,2],[11,3],[4,1],[13,7],[5,9],[4,3],[8,10],[0,14],[0,9],[5,1],[0,8],[9,6],[1,11],[2,3],[0,12],[6,12],[7,3],[8,6],[1,2],[9,10]];TRUE;73;0.001;4.5625;[0, 3, 2, 1, 9, 4, 5, 8, 10, 11, 15, 13, 7, 6, 12, 14, 0];{0:"13",1:"12",2:"12",3:"12",4:"11",5:"11",6:"11",7:"10",8:"10",9:"10",10:"10",11:"9",12:"9",13:"8",14:"8",15:"6"}
1573;16;10.125;1.3125;1.145643924;[[1,9],[3,4],[3,13],[7,3],[10,6],[4,5],[14,15],[0,7],[12,9],[11,13],[10,2],[11,15],[1,5],[13,8],[7,13],[0,8],[0,15],[11,6],[0,1],[0,2],[3,1],[15,2],[14,6],[14,5],[11,2],[15,9],[11,7],[11,3],[1,2],[14,0],[1,6],[0,6],[3,6],[12,6],[1,12],[7,2],[14,8],[13,4],[3,15],[0,9],[14,4],[0,5],[10,8],[2,9],[14,10],[7,1],[7,12],[8,6],[1,4],[11,4],[3,9],[12,8],[1,8],[13,2],[0,10],[13,5],[3,2],[7,4],[0,12],[3,12],[10,9],[10,13],[0,13],[3,5],[15,6],[12,5],[11,5],[11,1],[4,2],[8,4],[10,7],[8,2],[7,15],[10,5],[8,9],[5,6],[12,4],[5,2],[4,9],[9,6],[14,1]];TRUE;41;0;2.5625;[0, 1, 3, 4, 2, 10, 6, 11, 13, 8, 14, 5, 12, 9, 15, 7, 0];{0:"12",1:"12",2:"12",3:"11",4:"11",5:"11",6:"11",7:"10",8:"10",9:"10",10:"9",11:"9",12:"9",13:"9",14:"8",15:"8"}
1574;16;10.125;2.1875;1.479019946;[[11,3],[1,15],[5,7],[0,8],[6,2],[0,13],[11,15],[0,1],[7,1],[13,15],[15,9],[2,11],[5,8],[12,13],[2,3],[6,11],[14,1],[7,14],[6,12],[0,10],[8,4],[14,4],[5,12],[10,15],[2,9],[6,0],[6,3],[0,3],[0,2],[1,9],[12,4],[1,13],[11,13],[0,11],[8,3],[0,4],[5,4],[1,8],[1,3],[2,1],[7,0],[1,12],[10,13],[1,4],[7,4],[4,9],[5,15],[0,15],[7,8],[6,8],[12,3],[8,9],[14,12],[2,4],[0,12],[7,9],[7,15],[0,9],[5,6],[6,13],[11,4],[5,0],[2,8],[6,14],[6,10],[2,13],[14,8],[10,4],[10,1],[3,9],[2,14],[10,11],[5,1],[7,3],[5,3],[7,12],[5,9],[11,14],[2,10],[10,3],[13,9]];TRUE;90;0.001;5.625;[0, 1, 3, 2, 4, 5, 6, 13, 15, 9, 8, 7, 12, 14, 11, 10, 0];{0:"14",1:"13",2:"11",3:"11",4:"11",5:"10",6:"10",7:"10",8:"10",9:"10",10:"9",11:"9",12:"9",13:"9",14:"8",15:"8"}
1575;16;10.125;3.1875;1.785357107;[[6,11],[14,1],[12,0],[15,1],[14,0],[2,1],[5,8],[6,0],[6,8],[6,10],[8,0],[7,0],[5,0],[13,1],[10,15],[2,7],[4,2],[2,6],[2,10],[7,11],[14,13],[5,1],[3,12],[9,14],[11,13],[9,13],[8,13],[4,7],[4,3],[7,12],[4,10],[5,15],[9,8],[3,1],[12,10],[5,11],[0,1],[2,0],[7,8],[5,6],[5,3],[6,15],[2,11],[4,5],[12,1],[7,15],[9,10],[2,8],[9,3],[4,12],[9,2],[5,14],[9,7],[14,3],[6,3],[4,0],[8,1],[6,1],[2,3],[2,13],[3,8],[11,0],[3,0],[4,9],[11,15],[6,12],[4,6],[7,3],[5,7],[10,11],[7,13],[8,12],[4,1],[9,1],[8,15],[10,1],[10,0],[4,14],[2,5],[13,0],[3,11]];TRUE;63;0;3.9375;[0, 1, 2, 7, 3, 6, 8, 5, 4, 9, 14, 13, 11, 15, 10, 12, 0];{0:"13",1:"13",2:"12",3:"12",4:"11",5:"11",6:"11",7:"11",8:"11",9:"9",10:"9",11:"9",12:"8",13:"8",14:"7",15:"7"}
1576;16;10.125;3.125;1.767766953;[[6,2],[9,3],[11,4],[15,7],[0,7],[12,4],[10,8],[11,1],[4,7],[5,3],[10,9],[2,3],[10,14],[0,8],[10,2],[6,8],[15,0],[1,10],[11,6],[12,7],[10,6],[11,5],[15,6],[5,0],[0,2],[1,6],[11,3],[1,9],[4,9],[12,0],[1,0],[6,14],[4,10],[1,14],[11,13],[8,2],[5,13],[7,9],[6,0],[13,7],[5,6],[1,5],[1,2],[2,14],[1,7],[13,2],[5,7],[4,0],[12,13],[13,3],[1,4],[10,0],[0,14],[5,9],[7,2],[15,9],[5,2],[4,5],[15,14],[11,0],[9,14],[15,3],[15,12],[9,2],[1,12],[8,3],[10,3],[4,13],[12,2],[7,8],[11,8],[0,13],[8,9],[6,3],[7,3],[0,3],[5,8],[12,3],[1,8],[4,6],[4,14]];TRUE;49;0;3.0625;[0, 2, 3, 9, 1, 4, 6, 8, 7, 5, 11, 13, 12, 15, 14, 10, 0];{0:"14",1:"12",2:"12",3:"12",4:"11",5:"11",6:"11",7:"11",8:"10",9:"10",10:"9",11:"8",12:"8",13:"8",14:"8",15:"7"}
1577;16;10.125;1.9375;1.391941091;[[9,6],[4,10],[2,9],[8,1],[3,12],[0,7],[8,7],[5,7],[5,14],[0,1],[5,6],[10,1],[12,1],[4,9],[13,7],[8,4],[4,5],[9,5],[7,14],[3,14],[4,11],[6,1],[2,4],[8,13],[5,11],[0,4],[8,5],[10,12],[2,11],[2,7],[4,1],[9,1],[0,8],[15,8],[0,11],[1,7],[15,10],[0,10],[11,7],[9,12],[5,12],[3,4],[12,14],[5,1],[15,4],[2,1],[0,6],[4,12],[15,1],[3,5],[9,13],[2,8],[0,14],[3,13],[3,7],[3,6],[3,9],[6,12],[0,9],[6,13],[8,9],[2,10],[11,12],[2,3],[0,2],[6,7],[12,7],[2,5],[3,1],[0,13],[10,6],[10,11],[6,14],[2,6],[15,11],[8,14],[13,11],[3,11],[10,13],[10,14],[15,0]];TRUE;37;0;2.3125;[0, 1, 5, 3, 12, 10, 2, 8, 7, 13, 11, 15, 4, 9, 6, 14, 0];{0:"12",1:"12",2:"11",3:"11",4:"11",5:"11",6:"11",7:"11",8:"10",9:"10",10:"10",11:"10",12:"10",13:"8",14:"8",15:"6"}
1578;16;10.125;2.5625;1.600781059;[[6,7],[1,8],[11,15],[1,2],[11,2],[5,14],[11,10],[0,2],[15,8],[11,0],[7,14],[0,14],[1,7],[3,8],[1,15],[13,11],[11,12],[4,2],[11,8],[12,8],[0,9],[7,3],[0,5],[4,7],[10,8],[4,3],[7,10],[9,8],[13,5],[0,1],[11,6],[13,6],[4,1],[13,9],[2,15],[0,3],[5,9],[13,12],[12,3],[9,3],[12,1],[0,8],[0,4],[4,5],[9,10],[4,12],[5,7],[0,7],[7,8],[2,8],[0,6],[1,10],[0,10],[5,6],[12,6],[5,1],[2,10],[13,3],[2,6],[3,10],[2,3],[6,15],[4,6],[13,10],[3,14],[5,8],[2,7],[4,9],[1,3],[2,14],[4,15],[12,10],[5,2],[1,6],[11,9],[7,15],[12,9],[1,9],[5,3],[6,14],[4,14]];TRUE;649;0.005;40.5625;[0, 2, 1, 3, 8, 11, 6, 4, 15, 7, 10, 9, 12, 13, 5, 14, 0];{0:"12",1:"12",2:"12",3:"12",4:"11",5:"11",6:"11",7:"11",8:"11",9:"10",10:"10",11:"9",12:"9",13:"7",14:"7",15:"7"}
1579;16;10.125;1.125;1.060660172;[[0,2],[11,7],[14,8],[6,7],[3,7],[13,7],[4,1],[10,4],[12,5],[4,15],[10,7],[14,4],[0,1],[3,13],[0,3],[11,1],[1,6],[15,1],[13,6],[5,7],[5,13],[2,8],[4,12],[11,6],[12,8],[10,13],[1,13],[2,11],[14,9],[0,11],[0,10],[8,6],[3,5],[2,6],[2,4],[0,12],[1,9],[0,8],[5,6],[12,15],[3,11],[11,8],[2,1],[4,6],[8,5],[4,9],[3,9],[9,7],[3,14],[9,13],[2,7],[15,9],[8,7],[0,7],[14,5],[10,9],[1,5],[4,5],[10,15],[2,10],[2,5],[12,1],[3,8],[14,10],[11,15],[15,6],[0,9],[3,1],[14,1],[2,3],[0,5],[15,8],[11,9],[0,13],[14,12],[12,13],[3,6],[2,12],[10,6],[4,7],[0,4]];TRUE;97;0;6.0625;[0, 1, 6, 7, 3, 5, 12, 4, 10, 15, 11, 2, 8, 14, 9, 13, 0];{0:"12",1:"12",2:"11",3:"11",4:"11",5:"11",6:"11",7:"11",8:"10",9:"10",10:"9",11:"9",12:"9",13:"9",14:"8",15:"8"}
1580;16;10.125;3.3125;1.820027472;[[14,11],[10,1],[5,0],[5,15],[4,7],[4,8],[5,3],[5,12],[11,8],[2,0],[3,8],[2,1],[13,3],[11,7],[12,7],[14,6],[4,15],[11,4],[1,8],[2,10],[5,6],[1,15],[0,7],[13,6],[6,12],[0,11],[2,5],[4,12],[13,0],[9,13],[2,9],[0,1],[0,15],[13,4],[6,7],[9,7],[5,1],[10,0],[13,1],[14,3],[14,12],[6,8],[14,4],[6,15],[0,12],[6,0],[6,3],[10,13],[14,1],[11,3],[9,1],[9,0],[10,12],[9,4],[5,7],[1,12],[1,4],[0,3],[3,1],[10,5],[9,11],[2,13],[3,7],[2,8],[10,4],[2,4],[6,11],[5,8],[9,3],[0,4],[1,7],[2,12],[15,8],[2,11],[10,8],[9,15],[2,7],[14,0],[10,3],[14,8],[2,3]];TRUE;83;0.001;5.1875;[0, 1, 2, 4, 8, 3, 6, 5, 7, 11, 14, 12, 10, 13, 9, 15, 0];{0:"14",1:"13",2:"12",3:"12",4:"12",5:"10",6:"10",7:"10",8:"10",9:"9",10:"9",11:"9",12:"9",13:"8",14:"8",15:"7"}
1581;16;10.125;0.6875;0.829156198;[[8,1],[12,5],[8,5],[0,2],[11,12],[15,6],[1,12],[4,6],[8,9],[1,6],[13,6],[7,2],[10,13],[3,6],[7,13],[10,14],[11,5],[7,11],[2,12],[8,12],[4,13],[8,11],[3,5],[7,1],[1,3],[2,10],[0,14],[0,5],[2,3],[8,3],[0,1],[3,14],[1,4],[4,10],[9,10],[2,13],[11,9],[2,9],[13,14],[7,5],[15,2],[0,9],[7,0],[9,12],[11,10],[0,4],[8,0],[15,9],[8,14],[1,2],[4,11],[0,6],[7,15],[3,12],[10,12],[9,6],[7,4],[3,4],[4,14],[1,5],[0,15],[3,9],[8,6],[15,10],[12,6],[7,6],[4,5],[2,5],[5,14],[15,13],[1,14],[0,11],[7,14],[10,5],[10,6],[0,13],[3,13],[1,9],[2,11],[15,3],[8,4]];TRUE;29;0;1.8125;[0, 2, 3, 6, 4, 10, 5, 8, 1, 7, 11, 12, 9, 15, 13, 14, 0];{0:"12",1:"11",2:"11",3:"11",4:"11",5:"11",6:"11",7:"10",8:"10",9:"10",10:"10",11:"9",12:"9",13:"9",14:"9",15:"8"}
1582;16;10.125;3.5625;1.887458609;[[6,0],[10,4],[0,3],[6,9],[0,14],[2,14],[10,13],[0,9],[8,14],[12,1],[1,9],[0,4],[11,13],[2,8],[9,11],[7,4],[3,13],[6,1],[1,14],[2,7],[2,9],[0,1],[3,11],[2,12],[2,6],[6,3],[1,10],[6,5],[2,13],[0,13],[2,0],[3,5],[0,8],[2,11],[13,4],[1,7],[14,4],[9,4],[12,7],[9,10],[0,10],[3,4],[8,9],[12,5],[6,7],[10,5],[2,5],[10,11],[1,8],[7,15],[12,8],[0,15],[6,10],[1,4],[1,13],[3,8],[1,3],[9,5],[11,5],[3,7],[8,11],[6,8],[6,13],[0,5],[3,14],[2,3],[12,11],[1,11],[7,5],[15,4],[9,15],[10,14],[12,4],[14,5],[12,3],[12,0],[15,5],[7,8],[2,1],[11,4],[7,10]];TRUE;301;0.002;18.8125;[0, 1, 3, 5, 2, 8, 9, 4, 14, 10, 6, 13, 11, 12, 7, 15, 0];{0:"13",1:"13",2:"12",3:"12",4:"11",5:"11",6:"10",7:"10",8:"10",9:"10",10:"10",11:"10",12:"9",13:"8",14:"8",15:"5"}
1583;16;10.125;5.75;2.397915762;[[15,14],[5,1],[2,13],[3,8],[7,8],[10,8],[7,5],[12,8],[15,1],[9,1],[1,14],[11,6],[3,7],[6,14],[12,15],[12,4],[8,6],[3,1],[7,1],[6,5],[8,1],[11,9],[12,9],[3,9],[10,4],[0,14],[2,7],[5,14],[10,3],[8,5],[7,13],[9,14],[11,0],[7,6],[9,5],[7,0],[12,1],[4,1],[13,5],[2,11],[2,0],[3,15],[12,11],[8,4],[0,15],[2,1],[7,4],[11,1],[3,5],[10,6],[2,5],[7,14],[8,0],[2,3],[2,8],[3,0],[10,5],[13,9],[2,4],[9,0],[11,4],[4,5],[13,4],[6,0],[4,0],[3,4],[12,0],[10,0],[12,2],[10,1],[0,1],[10,11],[10,2],[9,4],[9,6],[13,0],[11,5],[3,13],[3,6],[2,6],[6,1]];TRUE;30;0;1.875;[0, 1, 5, 3, 2, 4, 9, 6, 8, 10, 11, 12, 15, 14, 7, 13, 0];{0:"14",1:"14",2:"12",3:"12",4:"12",5:"12",6:"11",7:"10",8:"10",9:"10",10:"9",11:"9",12:"8",13:"7",14:"7",15:"5"}
1584;16;10.125;1.25;1.118033989;[[2,12],[0,6],[4,14],[0,9],[6,13],[15,12],[4,13],[2,7],[4,0],[12,14],[10,0],[4,8],[8,9],[10,8],[12,7],[9,7],[2,0],[5,1],[5,7],[3,13],[5,8],[10,3],[10,11],[9,1],[2,13],[9,6],[6,1],[8,15],[3,7],[0,1],[5,15],[4,9],[2,6],[11,6],[2,5],[0,15],[1,14],[3,0],[2,11],[8,11],[8,1],[15,13],[5,13],[2,3],[5,6],[11,7],[15,6],[3,5],[9,13],[3,6],[5,12],[8,7],[4,1],[0,8],[2,15],[5,11],[10,7],[12,1],[3,8],[2,14],[11,13],[2,4],[10,4],[10,1],[4,6],[4,12],[0,11],[1,7],[3,9],[9,12],[0,7],[0,14],[4,7],[10,14],[3,1],[10,5],[3,14],[6,12],[9,14],[11,1],[13,14]];TRUE;44;0.001;2.75;[0, 1, 5, 2, 4, 9, 3, 13, 11, 10, 7, 8, 15, 6, 12, 14, 0];{0:"12",1:"12",2:"11",3:"11",4:"11",5:"11",6:"11",7:"11",8:"10",9:"10",10:"9",11:"9",12:"9",13:"9",14:"9",15:"7"}
1585;16;10.125;3.3125;1.820027472;[[5,8],[7,8],[3,8],[2,15],[6,13],[0,8],[5,14],[2,3],[9,2],[2,5],[8,13],[3,13],[1,15],[6,2],[1,14],[1,12],[4,14],[4,10],[5,12],[3,11],[6,3],[15,4],[9,7],[7,14],[1,8],[3,10],[8,11],[7,11],[9,0],[4,12],[6,0],[6,11],[15,12],[2,13],[0,4],[0,10],[9,5],[1,0],[2,4],[5,11],[4,5],[15,0],[10,11],[9,4],[2,0],[1,2],[1,3],[6,7],[14,12],[3,15],[9,15],[5,13],[0,12],[0,13],[1,7],[6,12],[2,8],[3,4],[3,7],[3,0],[0,11],[3,12],[6,8],[4,13],[2,11],[6,5],[10,14],[9,12],[1,4],[1,5],[7,10],[1,10],[9,8],[0,14],[2,7],[10,13],[1,9],[0,5],[6,10],[7,0],[14,11]];TRUE;48;0;3;[0, 1, 2, 3, 6, 5, 4, 14, 7, 11, 10, 13, 8, 9, 15, 12, 0];{0:"15",1:"12",2:"12",3:"12",4:"11",5:"11",6:"10",7:"10",8:"10",9:"9",10:"9",11:"9",12:"9",13:"8",14:"8",15:"7"}
1586;16;10.125;2.1875;1.479019946;[[2,7],[12,5],[10,7],[9,6],[0,4],[5,7],[9,3],[1,5],[0,14],[1,15],[1,3],[9,14],[1,13],[4,13],[1,2],[2,6],[11,7],[11,15],[1,12],[12,7],[0,7],[2,9],[3,10],[3,13],[1,14],[15,4],[11,4],[9,4],[8,9],[0,3],[0,10],[11,0],[0,5],[8,0],[12,6],[1,4],[14,5],[2,10],[8,3],[10,6],[4,5],[8,6],[9,13],[8,11],[14,7],[0,6],[11,2],[9,15],[8,12],[8,7],[12,10],[13,10],[3,5],[11,6],[13,7],[3,6],[13,6],[15,14],[3,12],[8,1],[2,4],[2,14],[13,5],[1,11],[0,2],[3,14],[12,4],[1,0],[4,10],[8,2],[11,12],[8,5],[1,7],[0,13],[9,10],[0,9],[10,5],[15,7],[5,6],[2,3],[4,6]];TRUE;101;0.001;6.3125;[0, 1, 5, 6, 9, 2, 7, 12, 4, 13, 10, 3, 8, 11, 15, 14, 0];{0:"13",1:"12",2:"11",3:"11",4:"11",5:"11",6:"11",7:"11",8:"10",9:"10",10:"10",11:"9",12:"9",13:"9",14:"8",15:"6"}
1587;16;10.125;2.1875;1.479019946;[[1,2],[8,3],[0,11],[8,1],[0,3],[5,7],[10,9],[7,2],[12,3],[2,9],[7,0],[7,8],[7,4],[14,0],[0,4],[12,9],[6,1],[6,14],[2,4],[7,13],[14,9],[7,3],[2,12],[1,13],[2,11],[2,13],[12,4],[10,4],[6,10],[14,4],[0,2],[6,11],[1,15],[10,13],[1,0],[6,15],[5,13],[5,15],[11,15],[3,15],[5,14],[6,0],[1,9],[11,4],[10,11],[5,0],[5,3],[5,8],[7,14],[9,15],[1,12],[3,9],[4,15],[6,13],[1,11],[10,0],[10,2],[5,1],[7,12],[13,15],[14,13],[11,3],[5,4],[14,1],[8,9],[8,0],[8,12],[1,4],[0,12],[8,10],[0,9],[0,13],[3,4],[6,8],[7,9],[10,3],[6,2],[11,12],[8,2],[1,3],[5,6]];TRUE;69;0.001;4.3125;[0, 1, 2, 7, 3, 15, 6, 10, 4, 14, 13, 5, 8, 9, 12, 11, 0];{0:"14",1:"13",2:"11",3:"11",4:"11",5:"10",6:"10",7:"10",8:"10",9:"10",10:"9",11:"9",12:"9",13:"9",14:"8",15:"8"}
1588;16;10.25;1.75;1.322875656;[[12,1],[11,5],[8,10],[11,2],[6,10],[14,7],[15,10],[1,2],[6,9],[3,10],[15,7],[8,12],[1,10],[15,2],[6,5],[7,5],[15,3],[14,12],[14,8],[0,5],[6,3],[11,1],[14,3],[8,1],[1,4],[3,4],[0,13],[11,8],[9,4],[0,12],[11,0],[15,12],[0,3],[9,10],[6,4],[7,4],[14,0],[15,5],[1,3],[12,10],[5,4],[7,3],[12,13],[11,3],[7,1],[12,5],[9,5],[6,0],[11,12],[8,13],[2,10],[9,3],[13,10],[6,1],[2,3],[7,0],[11,6],[7,9],[13,2],[8,2],[8,9],[0,1],[15,4],[2,5],[11,4],[0,4],[1,5],[14,2],[13,1],[14,4],[7,2],[13,3],[10,4],[15,9],[8,4],[9,13],[6,7],[6,2],[0,2],[0,9],[8,5],[14,13]];TRUE;79;0.001;4.9375;[0, 3, 4, 1, 2, 8, 12, 5, 9, 15, 10, 13, 14, 7, 6, 11, 0];{0:"12",1:"12",2:"12",3:"12",4:"12",5:"11",6:"10",7:"10",8:"10",9:"10",10:"10",11:"9",12:"9",13:"9",14:"8",15:"8"}
